   0.88894,   0.06483,   0.00900,   0.03722,   0.00000
   0.36128,   0.18922,   0.04115,   0.40835,   1.00000
   0.78554,   0.06614,   0.04059,   0.10772,   0.00000
   0.92487,   0.03266,   0.00759,   0.03488,   0.00000
   0.88210,   0.05842,   0.03579,   0.02369,   1.00000
   0.00061,   0.00284,   0.00170,   0.99485,   0.00000
   0.93477,   0.05279,   0.00377,   0.00866,   0.00000
   0.76382,   0.05658,   0.03108,   0.14852,   0.00000
   0.87200,   0.06239,   0.01716,   0.04844,   0.00000
   0.49868,   0.03821,   0.04267,   0.42044,   0.66667
   0.31733,   0.11537,   0.06838,   0.49892,   0.00000
   0.76731,   0.05768,   0.01263,   0.16239,   0.00000
   0.79990,   0.09175,   0.01651,   0.09185,   0.00000
   0.97624,   0.00321,   0.00494,   0.01561,   1.00000
   0.89828,   0.03285,   0.03036,   0.03850,   0.00000
   0.90633,   0.04725,   0.01199,   0.03443,   0.00000
   0.85152,   0.02682,   0.01886,   0.10280,   0.00000
   0.91249,   0.03425,   0.01159,   0.04167,   0.00000
   0.45300,   0.17650,   0.03595,   0.33455,   0.66667
   0.89567,   0.03628,   0.00721,   0.06084,   0.00000
   0.95494,   0.03424,   0.00348,   0.00734,   0.00000
   0.79513,   0.05994,   0.06236,   0.08256,   0.00000
   0.92246,   0.01256,   0.00705,   0.05793,   0.00000
   0.78416,   0.09383,   0.02263,   0.09938,   0.00000
   0.76908,   0.08476,   0.01832,   0.12785,   1.00000
   0.89768,   0.07028,   0.00681,   0.02523,   0.00000
   0.59535,   0.04626,   0.03404,   0.32434,   0.00000
   0.89845,   0.03888,   0.01582,   0.04684,   0.00000
   0.00000,   0.00000,   0.00000,   1.00000,   1.00000
   0.75627,   0.06954,   0.02268,   0.15151,   1.00000
   0.86882,   0.09940,   0.00821,   0.02357,   0.00000
   0.92316,   0.04025,   0.00850,   0.02809,   0.00000
   0.91860,   0.04238,   0.01960,   0.01943,   0.00000
   0.77204,   0.08568,   0.01890,   0.12338,   0.33333
   0.95408,   0.01983,   0.01400,   0.01209,   0.00000
   0.53701,   0.07246,   0.02441,   0.36613,   1.00000
   0.00086,   0.00163,   0.00266,   0.99485,   1.00000
   0.88930,   0.04447,   0.01489,   0.05134,   0.00000
   0.84112,   0.05202,   0.02096,   0.08591,   0.00000
   0.78856,   0.15252,   0.01919,   0.03974,   0.33333
   0.64712,   0.19381,   0.05414,   0.10493,   1.00000
   0.83721,   0.05472,   0.02707,   0.08100,   0.00000
   0.96880,   0.02028,   0.00320,   0.00772,   0.00000
   0.22902,   0.00510,   0.00181,   0.76407,   1.00000
   0.02250,   0.00995,   0.01278,   0.95477,   1.00000
   0.59133,   0.17568,   0.10537,   0.12762,   0.33333
   0.00001,   0.00210,   0.00088,   0.99701,   1.00000
   0.75810,   0.08316,   0.02104,   0.13770,   0.00000
   0.80226,   0.09130,   0.02236,   0.08408,   0.00000
   0.91214,   0.04057,   0.01468,   0.03262,   0.00000
   0.77067,   0.08485,   0.01083,   0.13365,   0.00000
   0.80837,   0.03041,   0.06232,   0.09889,   0.00000
   0.70624,   0.18607,   0.02641,   0.08128,   0.33333
   0.95440,   0.01838,   0.00667,   0.02055,   0.00000
   0.73432,   0.11202,   0.04222,   0.11144,   0.00000
   0.81890,   0.08370,   0.01957,   0.07784,   0.00000
   0.24068,   0.01214,   0.01027,   0.73691,   1.00000
   0.76667,   0.00686,   0.03911,   0.18736,   0.00000
   0.77186,   0.09859,   0.05396,   0.07559,   0.00000
   0.77518,   0.06452,   0.03933,   0.12097,   0.00000
   0.75661,   0.05581,   0.02481,   0.16277,   1.00000
   0.87311,   0.05467,   0.01539,   0.05683,   0.00000
   0.80509,   0.08577,   0.04153,   0.06760,   0.00000
   0.88054,   0.06199,   0.03255,   0.02492,   0.00000
   0.90928,   0.03568,   0.01387,   0.04118,   0.00000
   0.93204,   0.04607,   0.00496,   0.01693,   0.00000
   0.67969,   0.12354,   0.03640,   0.16037,   0.00000
   0.70229,   0.03011,   0.11249,   0.15512,   0.00000
   0.21936,   0.06262,   0.07394,   0.64408,   1.00000
   0.43510,   0.27806,   0.12139,   0.16545,   0.33333
   0.94324,   0.03880,   0.00537,   0.01259,   0.00000
   0.83304,   0.04745,   0.04960,   0.06990,   0.00000
   0.57381,   0.17166,   0.06188,   0.19266,   0.00000
   0.43958,   0.23183,   0.03086,   0.29773,   1.00000
   0.40010,   0.04805,   0.23045,   0.32140,   0.00000
   0.00503,   0.00463,   0.00590,   0.98443,   1.00000
   0.83065,   0.08390,   0.02408,   0.06138,   0.00000
   0.82774,   0.07774,   0.02217,   0.07235,   0.00000
   0.82936,   0.06156,   0.01744,   0.09163,   0.00000
   0.01246,   0.00248,   0.00214,   0.98292,   1.00000
   0.75087,   0.08728,   0.04074,   0.12111,   0.00000
   0.88105,   0.04507,   0.02314,   0.05074,   0.00000
   0.74975,   0.10941,   0.05642,   0.08442,   1.00000
   0.86402,   0.05402,   0.01724,   0.06472,   0.00000
   0.51601,   0.05463,   0.04619,   0.38317,   1.00000
   0.80402,   0.04876,   0.05688,   0.09034,   0.00000
   0.86404,   0.05576,   0.02021,   0.06000,   0.00000
   0.70259,   0.08662,   0.03823,   0.17255,   0.00000
   0.67309,   0.05851,   0.01771,   0.25069,   0.00000
   0.90151,   0.02957,   0.00869,   0.06023,   0.00000
   0.00000,   0.00000,   0.00000,   1.00000,   1.00000
   0.83439,   0.05251,   0.01152,   0.10158,   0.33333
   0.89815,   0.07112,   0.00724,   0.02349,   0.00000
   0.95842,   0.02076,   0.00708,   0.01373,   0.00000
   0.12250,   0.02797,   0.02351,   0.82601,   0.00000
   0.79041,   0.06847,   0.01615,   0.12498,   0.00000
   0.00020,   0.00246,   0.00104,   0.99630,   1.00000
   0.87681,   0.05086,   0.01564,   0.05669,   0.00000
   0.28368,   0.11707,   0.04006,   0.55919,   1.00000
   0.93838,   0.04370,   0.00490,   0.01301,   0.00000
   0.47630,   0.19653,   0.12319,   0.20399,   1.00000
   0.00060,   0.00221,   0.00094,   0.99624,   1.00000
   0.58946,   0.03537,   0.06794,   0.30723,   0.66667
   0.89337,   0.05376,   0.03162,   0.02124,   0.00000
   0.58459,   0.16912,   0.04096,   0.20533,   0.33333
   0.29106,   0.04162,   0.02881,   0.63852,   1.00000
   0.90557,   0.07594,   0.00761,   0.01088,   0.33333
   0.75637,   0.09796,   0.03508,   0.11059,   0.00000
   0.81982,   0.08524,   0.01699,   0.07795,   1.00000
   0.67951,   0.10681,   0.09629,   0.11739,   0.00000
   0.90033,   0.03601,   0.01150,   0.05216,   0.00000
   0.49344,   0.05669,   0.05089,   0.39898,   0.00000
   0.92193,   0.02778,   0.01890,   0.03139,   0.00000
   0.89431,   0.03738,   0.00893,   0.05938,   0.33333
   0.85530,   0.05308,   0.01254,   0.07908,   0.00000
   0.44064,   0.14679,   0.06765,   0.34493,   1.00000
   0.61788,   0.09350,   0.05764,   0.23098,   0.00000
   0.85665,   0.04905,   0.01444,   0.07987,   0.00000
   0.01265,   0.00114,   0.00164,   0.98458,   1.00000
   0.94590,   0.04379,   0.00406,   0.00626,   0.00000
   0.66917,   0.20973,   0.03052,   0.09059,   0.33333
   0.45190,   0.06772,   0.02957,   0.45082,   0.00000
   0.72900,   0.02798,   0.02844,   0.21458,   0.00000
   0.48425,   0.11850,   0.03391,   0.36334,   0.00000
   0.93033,   0.04684,   0.00584,   0.01700,   0.00000
   0.87434,   0.03301,   0.00791,   0.08473,   0.00000
   0.92794,   0.05283,   0.00526,   0.01397,   0.00000
   0.54255,   0.15871,   0.09908,   0.19966,   0.33333
   0.83297,   0.05302,   0.02863,   0.08538,   1.00000
   0.21915,   0.03467,   0.02182,   0.72436,   1.00000
   0.91725,   0.05159,   0.00646,   0.02470,   0.00000
   0.49800,   0.11223,   0.02301,   0.36676,   0.00000
   0.00004,   0.00003,   0.00002,   0.99991,   1.00000
   0.80808,   0.06201,   0.03522,   0.09468,   0.00000
   0.10261,   0.23463,   0.07728,   0.58548,   0.33333
   0.18921,   0.23801,   0.07438,   0.49840,   1.00000
   0.87850,   0.01686,   0.00887,   0.09577,   0.00000
   0.81543,   0.04753,   0.03936,   0.09768,   1.00000
   0.93210,   0.05235,   0.00315,   0.01240,   0.00000
   0.56266,   0.15744,   0.08465,   0.19525,   0.00000
   0.52750,   0.30730,   0.02610,   0.13910,   0.00000
   0.78667,   0.05701,   0.05174,   0.10459,   0.00000
   0.91646,   0.05684,   0.00630,   0.02039,   0.00000
   0.59455,   0.08140,   0.03661,   0.28744,   0.00000
   0.00742,   0.06733,   0.00145,   0.92381,   1.00000
   0.00000,   0.00000,   0.00000,   1.00000,   1.00000
   0.69976,   0.09330,   0.04818,   0.15876,   1.00000
   0.87212,   0.05670,   0.01065,   0.06053,   0.00000
   0.62774,   0.10703,   0.04988,   0.21535,   1.00000
   0.92305,   0.05594,   0.00960,   0.01141,   0.00000
   0.77390,   0.04339,   0.03086,   0.15185,   0.33333
   0.77792,   0.18998,   0.00737,   0.02474,   0.33333
   0.24112,   0.03934,   0.01282,   0.70673,   1.00000
   0.00009,   0.00061,   0.00154,   0.99776,   1.00000
   0.87387,   0.05719,   0.01305,   0.05589,   0.00000
   0.47413,   0.02684,   0.02705,   0.47197,   1.00000
   0.87887,   0.04831,   0.01378,   0.05904,   0.00000
   0.88315,   0.04365,   0.01139,   0.06181,   0.00000
   0.26273,   0.06966,   0.04872,   0.61889,   1.00000
   0.03799,   0.00985,   0.01356,   0.93860,   1.00000
   0.73179,   0.10573,   0.03433,   0.12815,   0.00000
   0.94071,   0.01900,   0.00867,   0.03162,   0.00000
   0.91244,   0.03585,   0.01306,   0.03865,   0.00000
   0.90211,   0.03220,   0.01584,   0.04984,   0.00000
   0.07181,   0.04520,   0.02809,   0.85490,   1.00000
   0.18030,   0.00265,   0.00483,   0.81222,   1.00000
   0.00000,   0.00000,   0.00000,   1.00000,   1.00000
   0.68144,   0.09958,   0.03811,   0.18087,   0.00000
   0.82252,   0.07369,   0.01730,   0.08649,   0.66667
   0.72497,   0.08068,   0.04417,   0.15018,   0.00000
   0.84880,   0.06180,   0.01868,   0.07072,   0.00000
   0.83688,   0.07247,   0.03127,   0.05938,   0.00000
   0.92582,   0.05725,   0.00526,   0.01167,   0.00000
   0.00000,   0.00004,   0.00000,   0.99996,   1.00000
   0.83399,   0.07573,   0.03683,   0.05344,   0.00000
   0.59180,   0.08689,   0.02626,   0.29506,   1.00000
   0.00025,   0.00072,   0.00063,   0.99840,   1.00000
   0.33775,   0.18404,   0.03850,   0.43971,   0.00000
   0.87493,   0.04523,   0.01421,   0.06563,   0.00000
   0.44945,   0.06090,   0.06560,   0.42405,   1.00000
   0.92277,   0.03135,   0.01106,   0.03482,   0.00000
   0.91831,   0.01900,   0.01442,   0.04827,   0.00000
   0.00040,   0.00036,   0.00054,   0.99870,   1.00000
   0.17903,   0.01041,   0.02237,   0.78818,   1.00000
   0.95611,   0.02974,   0.00348,   0.01066,   0.00000
   0.76421,   0.07165,   0.02196,   0.14218,   1.00000
   0.55676,   0.10482,   0.08177,   0.25665,   1.00000
   0.87217,   0.04264,   0.04484,   0.04034,   0.00000
   0.71330,   0.10377,   0.03878,   0.14414,   0.33333
   0.30081,   0.06089,   0.02801,   0.61029,   1.00000
   0.00005,   0.00016,   0.00042,   0.99937,   1.00000
   0.00000,   0.00000,   0.00000,   1.00000,   1.00000
   0.46653,   0.04276,   0.03095,   0.45976,   0.00000
   0.66511,   0.15496,   0.03998,   0.13995,   0.00000
   0.67245,   0.09753,   0.09402,   0.13599,   0.66667
   0.23386,   0.02894,   0.04698,   0.69022,   1.00000
   0.91062,   0.06178,   0.00682,   0.02077,   0.00000
   0.00000,   0.00002,   0.00001,   0.99998,   1.00000
   0.75588,   0.05666,   0.01847,   0.16899,   0.66667
   0.93628,   0.02082,   0.01082,   0.03209,   0.00000
   0.44787,   0.10246,   0.03861,   0.41106,   0.00000
   0.85533,   0.02411,   0.04359,   0.07696,   1.00000
   0.93139,   0.05545,   0.00479,   0.00837,   0.00000
   0.81154,   0.06542,   0.03204,   0.09099,   0.33333
   0.84630,   0.07057,   0.01741,   0.06573,   0.00000
   0.88376,   0.06583,   0.00776,   0.04266,   0.33333
   0.00000,   0.00015,   0.00005,   0.99980,   1.00000
   0.94265,   0.03973,   0.00495,   0.01267,   0.33333
   0.81169,   0.08660,   0.02057,   0.08115,   0.00000
   0.85357,   0.06973,   0.01528,   0.06142,   0.00000
   0.90600,   0.07496,   0.00589,   0.01314,   0.33333
   0.35940,   0.09258,   0.07285,   0.47517,   0.00000
   0.73760,   0.20056,   0.01096,   0.05088,   0.33333
   0.91755,   0.02336,   0.02179,   0.03730,   0.00000
   0.74091,   0.10276,   0.06627,   0.09007,   1.00000
   0.77181,   0.08715,   0.03154,   0.10949,   0.00000
   0.96258,   0.01604,   0.01358,   0.00780,   0.00000
   0.00000,   0.00006,   0.00000,   0.99994,   1.00000
   0.72387,   0.05593,   0.03198,   0.18822,   1.00000
   0.91972,   0.03883,   0.01786,   0.02360,   0.00000
   0.86189,   0.05816,   0.01753,   0.06242,   0.00000
   0.66657,   0.11418,   0.05411,   0.16514,   1.00000
   0.88613,   0.02096,   0.02091,   0.07200,   0.00000
   0.84854,   0.05286,   0.02299,   0.07561,   0.00000
   0.79709,   0.01515,   0.01155,   0.17621,   1.00000
   0.79812,   0.06301,   0.02648,   0.11239,   0.33333
   0.62294,   0.07024,   0.04115,   0.26567,   0.00000
   0.56811,   0.17223,   0.11084,   0.14883,   0.00000
   0.70845,   0.06049,   0.04129,   0.18977,   0.00000
   0.94053,   0.02414,   0.00870,   0.02662,   0.00000
   0.90809,   0.05472,   0.01122,   0.02598,   0.00000
   0.30215,   0.13056,   0.04367,   0.52362,   0.66667
   0.65738,   0.15099,   0.04572,   0.14592,   0.00000
   0.89575,   0.02151,   0.03000,   0.05274,   1.00000
   0.98671,   0.00558,   0.00527,   0.00244,   0.00000
   0.59683,   0.16456,   0.02598,   0.21263,   1.00000
   0.77868,   0.07938,   0.02560,   0.11635,   0.66667
   0.51557,   0.06817,   0.02980,   0.38647,   0.00000
   0.97218,   0.01264,   0.00944,   0.00574,   0.00000
   0.43906,   0.14492,   0.09442,   0.32160,   0.00000
   0.62708,   0.08118,   0.02787,   0.26387,   0.33333
   0.90912,   0.03031,   0.01408,   0.04649,   0.00000
   0.89757,   0.03551,   0.01481,   0.05211,   0.00000
   0.56048,   0.01636,   0.01582,   0.40734,   1.00000
   0.81409,   0.04505,   0.00877,   0.13209,   0.00000
   0.37963,   0.07803,   0.02170,   0.52064,   0.00000
   0.30013,   0.15874,   0.07954,   0.46159,   0.00000
   0.88704,   0.03955,   0.00960,   0.06382,   0.00000
   0.77014,   0.08822,   0.05483,   0.08681,   0.00000
   0.92555,   0.02802,   0.01039,   0.03604,   0.00000
   0.77114,   0.06411,   0.02984,   0.13491,   1.00000
   0.77696,   0.08496,   0.01752,   0.12056,   0.33333
   0.64190,   0.08157,   0.03722,   0.23931,   0.00000
   0.00260,   0.00685,   0.00518,   0.98537,   1.00000
   0.67007,   0.10892,   0.03651,   0.18451,   1.00000
   0.22929,   0.12769,   0.08323,   0.55979,   1.00000
   0.26881,   0.09285,   0.03132,   0.60702,   1.00000
   0.67990,   0.12657,   0.03598,   0.15754,   0.33333
   0.92583,   0.02874,   0.01049,   0.03495,   0.00000
   0.65799,   0.11654,   0.09704,   0.12843,   0.00000
   0.43600,   0.06821,   0.13555,   0.36024,   0.33333
   0.93904,   0.02338,   0.02565,   0.01193,   0.00000
   0.85134,   0.05811,   0.02479,   0.06577,   0.00000
   0.67065,   0.08057,   0.04132,   0.20746,   0.66667
   0.94647,   0.01469,   0.02462,   0.01423,   0.66667
   0.67266,   0.09646,   0.03389,   0.19698,   0.00000
   0.82105,   0.06855,   0.03202,   0.07838,   0.00000
   0.87018,   0.02944,   0.03180,   0.06859,   0.66667
   0.53536,   0.09600,   0.03974,   0.32890,   0.00000
   0.18456,   0.00241,   0.01272,   0.80031,   1.00000
   0.92014,   0.02572,   0.00560,   0.04854,   0.00000
   0.85516,   0.04665,   0.03301,   0.06518,   0.66667
   0.91625,   0.03237,   0.01588,   0.03549,   0.00000
   0.83567,   0.09142,   0.01705,   0.05587,   0.00000
   0.88105,   0.05931,   0.01009,   0.04955,   0.00000
   0.89509,   0.03357,   0.01210,   0.05924,   0.00000
   0.49610,   0.08588,   0.03232,   0.38570,   1.00000
   0.88959,   0.04630,   0.01519,   0.04892,   0.66667
   0.79566,   0.08194,   0.02081,   0.10158,   0.00000
   0.63201,   0.10005,   0.04131,   0.22663,   0.00000
   0.53513,   0.01624,   0.01483,   0.43380,   0.00000
   0.90215,   0.04099,   0.01443,   0.04244,   0.33333
   0.93183,   0.01717,   0.01039,   0.04060,   0.00000
   0.61305,   0.11370,   0.02439,   0.24885,   0.00000
   0.00000,   0.00000,   0.00000,   1.00000,   1.00000
   0.00000,   0.00000,   0.00000,   1.00000,   1.00000
   0.77396,   0.08093,   0.03997,   0.10514,   0.00000
   0.93525,   0.02734,   0.00981,   0.02760,   0.00000
   0.34420,   0.02993,   0.03058,   0.59529,   1.00000
   0.89681,   0.04166,   0.01089,   0.05064,   0.00000
   0.57151,   0.05603,   0.02846,   0.34400,   0.00000
   0.64259,   0.05277,   0.02124,   0.28339,   1.00000
   0.93005,   0.04634,   0.00702,   0.01659,   0.00000
   0.88103,   0.01752,   0.00485,   0.09660,   0.00000
   0.74944,   0.09646,   0.06728,   0.08682,   0.00000
   0.86321,   0.06987,   0.01492,   0.05199,   0.00000
   0.80048,   0.07719,   0.03564,   0.08669,   0.33333
   0.19520,   0.05873,   0.07406,   0.67201,   1.00000
   0.73645,   0.07648,   0.03180,   0.15527,   0.00000
   0.37700,   0.04009,   0.03741,   0.54550,   0.00000
   0.00000,   0.00000,   0.00000,   1.00000,   1.00000
   0.06282,   0.01682,   0.01236,   0.90801,   1.00000
   0.83868,   0.08536,   0.01666,   0.05931,   0.00000
   0.84491,   0.08091,   0.04185,   0.03233,   0.00000
   0.83593,   0.09204,   0.01944,   0.05260,   0.00000
   0.82561,   0.07565,   0.04152,   0.05722,   0.00000
   0.62804,   0.07485,   0.03967,   0.25743,   0.66667
   0.20450,   0.01061,   0.01497,   0.76992,   1.00000
   0.15413,   0.18023,   0.19052,   0.47512,   0.33333
   0.86325,   0.03894,   0.03483,   0.06298,   0.00000
   0.15983,   0.07432,   0.04390,   0.72195,   0.33333
   0.71156,   0.03735,   0.04179,   0.20929,   1.00000
   0.38127,   0.04980,   0.02640,   0.54253,   1.00000
   0.82294,   0.05549,   0.05336,   0.06821,   0.00000
   0.56555,   0.10980,   0.05552,   0.26913,   1.00000
   0.91002,   0.03729,   0.00976,   0.04293,   0.00000
   0.79539,   0.15552,   0.01952,   0.02956,   0.00000
   0.00001,   0.00337,   0.00240,   0.99422,   1.00000
   0.91439,   0.04200,   0.02304,   0.02056,   0.00000
   0.85860,   0.05122,   0.02803,   0.06215,   0.33333
   0.70436,   0.08134,   0.02087,   0.19344,   1.00000
   0.72221,   0.08072,   0.03398,   0.16309,   0.00000
   0.00000,   0.00000,   0.00000,   1.00000,   1.00000
   0.87318,   0.04830,   0.01686,   0.06166,   0.00000
   0.88992,   0.03878,   0.00961,   0.06169,   0.33333
   0.91055,   0.03698,   0.01086,   0.04161,   1.00000
   0.85679,   0.04775,   0.03043,   0.06502,   0.00000
   0.82137,   0.05567,   0.04557,   0.07739,   0.00000
   0.90891,   0.05937,   0.00844,   0.02328,   0.00000
   0.84021,   0.09960,   0.01753,   0.04266,   0.00000
   0.80862,   0.08474,   0.02916,   0.07748,   0.00000
   0.90221,   0.04970,   0.02274,   0.02536,   0.00000
   0.91050,   0.04658,   0.02062,   0.02230,   0.00000
   0.36048,   0.06642,   0.04306,   0.53004,   0.33333
   0.01806,   0.00120,   0.00405,   0.97669,   1.00000
   0.73655,   0.08002,   0.02481,   0.15863,   0.00000
   0.89388,   0.04117,   0.01633,   0.04863,   0.33333
   0.79678,   0.08121,   0.01913,   0.10288,   0.00000
   0.19690,   0.09343,   0.08796,   0.62170,   1.00000
   0.03719,   0.01647,   0.01363,   0.93271,   1.00000
   0.34435,   0.13637,   0.05167,   0.46761,   1.00000
   0.84574,   0.12676,   0.00860,   0.01890,   0.00000
   0.88787,   0.03593,   0.00818,   0.06801,   0.00000
   0.91893,   0.03168,   0.01497,   0.03443,   0.00000
   0.93816,   0.02505,   0.00892,   0.02787,   0.00000
   0.03707,   0.00289,   0.00184,   0.95820,   1.00000
   0.00000,   0.00002,   0.00000,   0.99998,   1.00000
   0.88554,   0.04450,   0.01076,   0.05920,   0.00000
   0.83147,   0.08462,   0.05701,   0.02691,   0.00000
   0.84717,   0.05905,   0.02672,   0.06705,   0.00000
   0.88284,   0.04996,   0.01511,   0.05210,   0.00000
   0.66083,   0.13346,   0.05218,   0.15352,   0.00000
   0.98153,   0.00643,   0.00707,   0.00497,   0.00000
   0.49359,   0.00772,   0.00220,   0.49649,   1.00000
   0.83532,   0.05953,   0.02749,   0.07766,   0.00000
   0.87997,   0.05321,   0.00784,   0.05897,   0.00000
   0.85332,   0.07415,   0.04183,   0.03070,   0.66667
   0.75602,   0.09621,   0.02856,   0.11921,   1.00000
   0.77256,   0.06475,   0.03714,   0.12555,   1.00000
   0.79304,   0.08287,   0.02535,   0.09874,   0.00000
   0.52708,   0.10483,   0.05319,   0.31490,   1.00000
   0.00000,   0.00000,   0.00000,   0.99999,   1.00000
   0.74933,   0.09292,   0.06133,   0.09642,   0.33333
   0.89800,   0.03237,   0.01296,   0.05668,   0.00000
   0.79440,   0.06177,   0.01592,   0.12792,   0.00000
   0.88059,   0.02758,   0.01745,   0.07438,   0.66667
   0.90617,   0.02730,   0.00760,   0.05892,   0.00000
   0.92620,   0.01928,   0.00941,   0.04512,   0.00000
   0.74456,   0.08358,   0.03444,   0.13742,   0.00000
   0.96227,   0.01530,   0.00424,   0.01820,   0.00000
   0.78307,   0.06247,   0.02674,   0.12773,   0.00000
   0.88866,   0.06121,   0.02723,   0.02289,   0.00000
   0.84767,   0.04058,   0.00783,   0.10392,   0.66667
   0.74458,   0.10415,   0.05305,   0.09822,   0.00000
   0.69964,   0.14378,   0.04317,   0.11341,   0.00000
   0.65656,   0.08891,   0.03371,   0.22082,   1.00000
   0.90039,   0.03909,   0.01871,   0.04181,   0.00000
   0.85599,   0.05523,   0.01296,   0.07581,   0.00000
   0.46365,   0.24189,   0.11806,   0.17640,   0.33333
   0.77539,   0.06333,   0.06325,   0.09802,   0.00000
   0.00014,   0.00000,   0.00003,   0.99983,   1.00000
   0.94484,   0.02298,   0.00845,   0.02373,   0.00000
   0.25658,   0.02799,   0.03554,   0.67989,   1.00000
   0.84443,   0.11077,   0.01463,   0.03016,   0.33333
   0.04223,   0.03618,   0.02415,   0.89744,   1.00000
   0.84201,   0.02372,   0.02429,   0.10998,   0.00000
   0.59517,   0.24193,   0.03436,   0.12854,   0.33333
   0.51490,   0.02122,   0.01760,   0.44627,   1.00000
   0.92811,   0.02861,   0.00642,   0.03686,   0.00000
   0.41923,   0.09949,   0.07971,   0.40157,   1.00000
   0.00000,   0.00000,   0.00000,   1.00000,   1.00000
   0.85468,   0.07989,   0.04150,   0.02394,   0.33333
   0.00150,   0.00976,   0.01561,   0.97313,   1.00000
   0.41577,   0.15582,   0.16694,   0.26147,   0.00000
   0.41394,   0.13480,   0.05735,   0.39391,   1.00000
   0.73131,   0.09588,   0.08730,   0.08551,   0.66667
   0.84078,   0.06487,   0.02016,   0.07419,   0.00000
   0.91116,   0.05925,   0.00711,   0.02248,   0.33333
   0.91920,   0.06469,   0.00546,   0.01065,   0.00000
   0.81198,   0.05446,   0.04824,   0.08532,   0.00000
   0.91553,   0.03229,   0.01297,   0.03921,   0.00000
   0.81385,   0.01848,   0.01479,   0.15287,   0.00000
   0.77756,   0.07214,   0.01444,   0.13587,   0.33333
   0.88124,   0.05846,   0.01510,   0.04519,   0.00000
   0.92294,   0.03193,   0.00526,   0.03987,   0.00000
   0.95826,   0.02041,   0.00689,   0.01444,   0.00000
   0.43569,   0.12889,   0.05579,   0.37964,   1.00000
   0.93754,   0.02613,   0.00914,   0.02719,   0.00000
   0.82103,   0.06153,   0.02634,   0.09110,   0.33333
   0.00000,   0.00000,   0.00000,   1.00000,   1.00000
   0.76646,   0.10437,   0.02542,   0.10375,   0.00000
   0.76911,   0.15540,   0.02304,   0.05246,   0.33333
   0.79664,   0.07215,   0.03544,   0.09577,   0.00000
   0.72596,   0.22114,   0.01162,   0.04129,   0.33333
   0.86589,   0.09281,   0.00841,   0.03290,   0.33333
   0.70924,   0.08115,   0.03701,   0.17259,   0.00000
   0.79901,   0.12573,   0.02071,   0.05456,   0.00000
   0.78052,   0.18863,   0.01669,   0.01416,   0.00000
   0.03410,   0.01715,   0.03740,   0.91135,   0.00000
   0.85920,   0.05144,   0.02639,   0.06297,   0.33333
   0.96296,   0.01209,   0.00406,   0.02089,   0.00000
   0.86098,   0.04489,   0.00978,   0.08435,   0.00000
   0.00000,   0.00000,   0.00000,   1.00000,   1.00000
   0.68051,   0.10226,   0.03701,   0.18023,   0.33333
   0.90489,   0.03100,   0.01574,   0.04837,   0.00000
   0.79016,   0.13908,   0.02070,   0.05005,   0.00000
   0.92272,   0.02326,   0.01080,   0.04323,   0.00000
   0.34938,   0.21476,   0.17660,   0.25927,   0.66667
